index,"Order ID",Date,stock,category,size,color
3698,407-5128488-9383541,22/04/28,5,KURTA,M,"Sky Blue"
3699,402-8293007-3919551,22/04/28,14,KURTA,S,"Sky Blue"
3700,407-6228197-5812364,22/04/28,3,KURTA,XL,"Sky Blue"
3701,408-7935143-6501130,22/04/28,9,KURTA,XS,"Sky Blue"
3702,406-8976007-3243537,22/04/28,2,KURTA,XXL,"Sky Blue"
3703,405-1177707-5695500,22/04/28,2,KURTA,XXXL,"Sky Blue"
3704,402-6149975-6511510,22/04/28,2,KURTA,L,Peach
3705,405-5073403-9466722,22/04/28,3,KURTA,M,Peach
3706,406-9008701-4571550,22/04/28,3,KURTA,S,Peach
3707,171-8275846-1418762,22/04/28,2,KURTA,XL,Peach
3708,171-3109209-0818768,22/04/28,2,KURTA,XXL,Peach
3709,404-7154074-4621909,22/04/28,2,KURTA,L,Grey
3710,407-1975389-2272326,22/04/28,13,KURTA,M,Grey
3711,405-0399213-9139562,22/04/28,13,KURTA,S,Grey
3712,408-2088818-3565958,22/04/28,5,KURTA,XL,Grey
3713,404-6786328-6222755,22/04/28,9,KURTA,XXL,Grey
3714,405-0768693-3052309,22/04/28,10,KURTA,L,Pink
3715,406-8955350-8526702,22/04/28,63,KURTA,M,Pink
3716,405-5488860-3295560,22/04/28,13,KURTA,S,Pink
3717,405-0237363-1257101,22/04/28,44,KURTA,XL,Pink
3718,408-0722613-8459519,22/04/28,25,KURTA,XS,Pink
3719,405-1805891-3126762,22/04/28,43,KURTA,XXL,Pink
3720,408-8436166-7149112,22/04/28,61,KURTA,XXXL,Pink
3721,403-9910295-7324306,22/04/28,18,KURTA,L,"Navy Blue"
3722,406-1983523-7143505,22/04/28,17,KURTA,M,"Navy Blue"
3723,405-8999447-8732368,22/04/28,19,KURTA,S,"Navy Blue"
3724,171-6026597-0374762,22/04/28,0,KURTA,XS,"Navy Blue"
3725,402-0763073-5447565,22/04/28,0,KURTA,XXL,"Navy Blue"
3726,406-1261470-0401102,22/04/28,56,KURTA,L,Mustard
3727,404-6326859-7919506,22/04/28,60,KURTA,M,Mustard
3728,402-4803595-6620318,22/04/28,63,KURTA,S,Mustard
3729,404-4129727-9465127,22/04/28,52,KURTA,XL,Mustard
3730,405-3817167-6383529,22/04/28,51,KURTA,XXL,Mustard
3731,403-1802625-4781102,22/04/28,44,KURTA,L,Cream
3732,171-7859548-3927502,22/04/28,54,KURTA,M,Cream
3733,408-8777109-6452328,22/04/28,56,KURTA,S,Cream
3734,407-4829670-8890717,22/04/28,47,KURTA,XL,Cream
3735,407-4198707-0075555,22/04/28,48,KURTA,XXL,Cream
3736,171-0850833-9320337,22/04/28,49,KURTA,L,Yellow
3737,405-9497743-9809958,22/04/28,50,KURTA,M,Yellow
3738,403-7713067-9877923,22/04/28,82,KURTA,S,Yellow
3739,406-0966248-9743559,22/04/28,49,KURTA,XL,Yellow
3740,403-7241074-5679506,22/04/28,48,KURTA,XXL,Yellow
3741,171-0110608-8128325,22/04/28,22,KURTA,L,Yellow
3742,406-7193812-3795547,22/04/28,26,KURTA,M,Yellow
3743,406-7318122-4046763,22/04/28,26,KURTA,S,Yellow
3744,171-8000073-3240317,22/04/28,28,KURTA,XL,Yellow
3745,404-4836770-5861158,22/04/28,29,KURTA,XXL,Yellow
3746,405-7673194-9797909,22/04/28,7,KURTA,L,Grey
3747,171-6264037-5249902,22/04/28,7,KURTA,M,Grey
3748,171-1465278-4587561,22/04/28,4,KURTA,S,Grey
3749,171-1465278-4587561,22/04/28,4,KURTA,XL,Grey
3750,403-6064949-5155523,22/04/28,2,KURTA,XS,Grey
3751,406-0932584-9510752,22/04/28,3,KURTA,XXL,Grey
3752,404-3266137-0187567,22/04/28,1,KURTA,XXXL,Grey
3753,408-8428736-6716305,22/04/28,1,KURTA,XL,Mustard
3754,405-3123593-3109942,22/04/28,158,KURTA,L,"Dark Blue"
3755,405-3123593-3109942,22/04/28,130,KURTA,M,"Dark Blue"
3756,402-8511482-3521133,22/04/28,23,KURTA,S,"Dark Blue"
3757,403-0728133-3369151,22/04/28,22,KURTA,XL,"Dark Blue"
3758,403-0728133-3369151,22/04/28,11,KURTA,XS,"Dark Blue"
3759,402-9990035-1189946,22/04/28,158,KURTA,XXL,"Dark Blue"
3760,171-0035884-6656354,22/04/28,10,KURTA,XXXL,"Dark Blue"
3761,171-0177661-5275516,22/04/28,158,KURTA,L,"Light Green"
3762,404-7013305-6901958,22/04/28,306,KURTA,M,"Light Green"
3763,404-7013305-6901958,22/04/28,150,KURTA,S,"Light Green"
3764,407-9948328-8613133,22/04/28,170,KURTA,XL,"Light Green"
3765,171-1957916-7964363,22/04/28,169,KURTA,XS,"Light Green"
3766,408-3143506-1114765,22/04/28,135,KURTA,XXL,"Light Green"
3767,408-0776717-8158745,22/04/28,156,KURTA,XXXL,"Light Green"
3768,405-1934396-3305957,22/04/28,15,KURTA,L,Mustard
3769,406-7282379-4898718,22/04/28,6,KURTA,M,Mustard
3770,406-6287711-4537933,22/04/28,10,KURTA,S,Mustard
3771,407-6085768-0329943,22/04/28,10,KURTA,XL,Mustard
3772,407-3737718-1577166,22/04/28,14,KURTA,XS,Mustard
3773,402-0392118-6016339,22/04/28,4,KURTA,XXL,Mustard
3774,402-5987942-6393917,22/04/28,12,KURTA,XXXL,Mustard
3775,405-8573405-9778738,22/04/28,246,KURTA,L,Peach
3776,405-5977834-2823513,22/04/28,168,KURTA,M,Peach
3777,405-5977834-2823513,22/04/28,181,KURTA,S,Peach
3778,408-7626722-2624330,22/04/28,243,KURTA,XL,Peach
3779,407-0355543-7901959,22/04/28,128,KURTA,XS,Peach
3780,407-8990170-7933967,22/04/28,73,KURTA,XXL,Peach
3781,407-4631181-9369111,22/04/28,100,KURTA,XXXL,Peach
3782,404-7877074-7669901,22/04/28,1,KURTA,6XL,"Light Green"
3783,404-4650299-8891568,22/04/28,429,KURTA,L,"Light Green"
3784,408-7156144-2955559,22/04/28,63,KURTA,M,"Light Green"
3785,171-4110650-2257910,22/04/28,296,KURTA,S,"Light Green"
3786,403-2510531-3770752,22/04/28,481,KURTA,XL,"Light Green"
3787,403-2510531-3770752,22/04/28,107,KURTA,XS,"Light Green"
3788,408-1973611-1557945,22/04/28,757,KURTA,XXL,"Light Green"
3789,406-7300465-3445920,22/04/28,985,KURTA,XXXL,"Light Green"
3790,402-0496893-1316333,22/04/28,9,KURTA,L,Black
3791,407-7752912-7913113,22/04/28,2,KURTA,M,Black
3792,406-3081422-3584364,22/04/28,3,KURTA,S,Black
3793,405-6438645-9288322,22/04/28,15,KURTA,XL,Black
3794,406-1522671-8885931,22/04/28,41,KURTA,XS,Black
3795,404-0229649-5265174,22/04/28,4,KURTA,XXL,Black
3796,405-1453530-8760369,22/04/28,8,KURTA,XXXL,Black
3797,407-4864243-9400327,22/04/28,2,KURTA,L,Red
3798,407-4864243-9400327,22/04/28,4,KURTA,M,Red
3799,408-3324560-4837964,22/04/28,4,KURTA,S,Red
3800,408-9367267-1009943,22/04/28,4,KURTA,XL,Red
3801,406-0583608-1740345,22/04/28,4,KURTA,XXL,Red
3802,171-8260646-4866766,22/04/28,2,KURTA,L,"Light Green"
3803,402-7418626-1893936,22/04/28,7,KURTA,M,"Light Green"
3804,407-8940421-9402734,22/04/28,3,KURTA,S,"Light Green"
3805,408-3436720-2114724,22/04/28,4,KURTA,XL,"Light Green"
3806,404-1149787-8465143,22/04/28,7,KURTA,XS,"Light Green"
3807,405-3996332-6241140,22/04/28,4,KURTA,XXL,"Light Green"
3808,405-3309067-2874731,22/04/28,2,KURTA,XXXL,"Light Green"
3809,406-3940751-8289163,22/04/28,62,KURTA,L,Black
3810,402-7427380-5617147,22/04/28,47,KURTA,M,Black
3811,402-3674889-5247549,22/04/28,21,KURTA,S,Black
3812,404-9433736-3754748,22/04/28,45,KURTA,XL,Black
3813,402-5270838-5123527,22/04/28,32,KURTA,XS,Black
3814,402-8436185-6536321,22/04/28,59,KURTA,XXL,Black
3815,406-8269904-1213919,22/04/28,36,KURTA,XXXL,Black
3816,403-4544659-5526739,22/04/28,0,KURTA,L,Black
3817,405-2417023-3704312,22/04/28,2,KURTA,M,Black
3818,171-0278448-6007553,22/04/28,2,KURTA,S,Black
3819,404-0168400-5512361,22/04/28,0,KURTA,XL,Black
3820,405-0667944-4083537,22/04/28,2,KURTA,XS,Black
3821,171-9530622-2280311,22/04/28,0,KURTA,XXL,Black
3822,405-0965821-2369901,22/04/28,0,KURTA,XXXL,Black
3823,402-0140422-7703512,22/04/28,7,KURTA,L,Mustard
3824,171-0159362-0680311,22/04/28,39,KURTA,M,Mustard
3825,404-8501158-6593108,22/04/28,11,KURTA,S,Mustard
3826,405-0917304-5435555,22/04/28,33,KURTA,XL,Mustard
3827,404-5119701-2377941,22/04/28,28,KURTA,XS,Mustard
3828,406-2056504-8345934,22/04/28,15,KURTA,XXL,Mustard
3829,408-7200083-4150720,22/04/28,6,KURTA,XXXL,Mustard
3830,402-8168995-4745919,22/04/28,42,KURTA,L,"Dark Green"
3831,406-6622294-4344359,22/04/28,65,KURTA,M,"Dark Green"
3832,402-3472099-9850751,22/04/28,64,KURTA,S,"Dark Green"
3833,406-3412335-1441943,22/04/28,70,KURTA,XL,"Dark Green"
3834,405-4487626-6963550,22/04/28,11,KURTA,XS,"Dark Green"
3835,403-3611197-9527554,22/04/28,98,KURTA,XXL,"Dark Green"
3836,408-9330245-0574735,22/04/28,46,KURTA,XXXL,"Dark Green"
3837,406-0094514-6250718,22/04/28,6,KURTA,L,"Turquoise Blue"
3838,408-8552126-2844343,22/04/28,7,KURTA,M,"Turquoise Blue"
3839,402-2112428-8756338,22/04/28,17,KURTA,S,"Turquoise Blue"
3840,402-2112428-8756338,22/04/28,3,KURTA,XL,"Turquoise Blue"
3841,402-5614347-4428318,22/04/28,8,KURTA,XS,"Turquoise Blue"
3842,402-1482834-5739526,22/04/28,6,KURTA,XXL,"Turquoise Blue"
3843,402-1482834-5739526,22/04/28,7,KURTA,XXXL,"Turquoise Blue"
3844,402-1482834-5739526,22/04/28,25,KURTA,L,Mustard
3845,402-1482834-5739526,22/04/28,15,KURTA,M,Mustard
3846,402-1482834-5739526,22/04/28,37,KURTA,S,Mustard
3847,408-8562063-2229136,22/04/28,17,KURTA,XL,Mustard
3848,406-9972228-2945132,22/04/28,24,KURTA,XXL,Mustard
3849,406-1847890-8665900,22/04/28,2,KURTA,S,"Dark Blue"
3850,405-3241271-6537140,22/04/28,1,KURTA,XS,"Dark Blue"
3851,171-9524976-7689925,22/04/28,1,KURTA,XXXL,"Dark Blue"
3852,405-3970307-9201122,22/04/28,39,KURTA,L,"Dark Green"
3853,403-9217527-2368324,22/04/28,46,KURTA,M,"Dark Green"
3854,402-9072294-6318761,22/04/28,45,KURTA,S,"Dark Green"
3855,404-1547535-6017100,22/04/28,39,KURTA,XL,"Dark Green"
3856,403-7686259-9173167,22/04/28,29,KURTA,XXL,"Dark Green"
3857,404-6248807-4940313,22/04/28,2,KURTA,L,Blue
3858,171-3192152-4942727,22/04/28,2,KURTA,M,Blue
3859,404-5553822-6322736,22/04/28,4,KURTA,S,Blue
3860,407-8640982-0776301,22/04/28,4,KURTA,XL,Blue
3861,402-0771307-8446702,22/04/28,6,KURTA,XS,Blue
3862,404-7948037-0967564,22/04/28,4,KURTA,XXL,Blue
3863,403-4257033-0298732,22/04/28,2,KURTA,XXXL,Blue
3864,402-9302749-9525143,22/04/28,1,KURTA,L,White
3865,406-2133422-3835543,22/04/28,2,KURTA,M,White
3866,171-6141777-3318700,22/04/28,2,KURTA,S,White
3867,406-3596354-9054705,22/04/28,0,KURTA,XL,White
3868,403-5422201-2513110,22/04/28,2,KURTA,XS,White
3869,407-5314518-2637926,22/04/28,2,KURTA,XXL,White
3870,403-5757641-4749167,22/04/28,2,KURTA,L,Pink
3871,171-6433977-7334732,22/04/28,3,KURTA,M,Pink
3872,402-9352650-3377955,22/04/28,6,KURTA,S,Pink
3873,402-0727867-2021157,22/04/28,2,KURTA,XL,Pink
3874,408-8446091-4878743,22/04/28,17,KURTA,XS,Pink
3875,406-0977571-5269124,22/04/28,3,KURTA,XXL,Pink
3876,171-5167647-1013911,22/04/28,3,KURTA,XXXL,Pink
3877,171-9890532-6736325,22/04/28,3,KURTA,L,Cream
3878,405-1740312-2926732,22/04/28,0,KURTA,M,Cream
3879,402-6070675-3797150,22/04/28,1,KURTA,S,Cream
3880,403-9927725-9297958,22/04/28,1,KURTA,XL,Cream
3881,405-2668088-4616368,22/04/28,1,KURTA,XS,Cream
3882,171-3239704-1655545,22/04/28,1,KURTA,XXL,Cream
3883,406-8716688-5086751,22/04/28,2,KURTA,XXXL,Cream
3884,171-8366335-3568319,22/04/28,60,KURTA,L,"Light Green"
3885,171-6466840-1095568,22/04/28,49,KURTA,M,"Light Green"
3886,S02-8357726-8633940,22/04/28,54,KURTA,S,"Light Green"
3887,S02-6358630-3384547,22/04/28,60,KURTA,XL,"Light Green"
3888,S02-8920429-3367507,22/04/28,20,KURTA,XS,"Light Green"
3889,S02-0827522-8659612,22/04/28,53,KURTA,XXL,"Light Green"
3890,S02-7924344-3280541,22/04/28,2,KURTA,XXXL,"Light Green"
3891,S02-7832149-5714447,22/04/28,60,KURTA,L,Brown
3892,S02-9649067-3246849,22/04/28,32,KURTA,M,Brown
3893,S02-2310917-8166336,22/04/28,45,KURTA,S,Brown
3894,S02-0668744-7285638,22/04/28,12,KURTA,XL,Brown
3895,408-1020919-0332346,22/04/28,44,KURTA,XS,Brown
3896,402-8608966-0497909,22/04/28,7,KURTA,XXL,Brown
3897,404-2427692-9501135,22/04/28,43,KURTA,XXXL,Brown
3898,404-1071598-3355562,22/04/28,2,KURTA,L,Yellow
3899,408-5330747-2682707,22/04/28,0,KURTA,M,Yellow
3900,403-5447629-3158717,22/04/28,0,KURTA,S,Yellow
3901,403-5050806-6000301,22/04/28,2,KURTA,XL,Yellow
3902,403-8722192-2933142,22/04/28,7,KURTA,XS,Yellow
3903,403-8722192-2933142,22/04/28,3,KURTA,XXXL,Yellow
3904,403-8975734-1851549,22/04/28,94,KURTA,L,"Turquoise Blue"
3905,403-8975734-1851549,22/04/28,230,KURTA,M,"Turquoise Blue"
3906,402-8527059-1031549,22/04/28,43,KURTA,S,"Turquoise Blue"
3907,171-2432214-0330740,22/04/28,16,KURTA,XL,"Turquoise Blue"
3908,404-8925255-9705918,22/04/28,198,KURTA,XS,"Turquoise Blue"
3909,171-8842990-9604304,22/04/28,131,KURTA,XXL,"Turquoise Blue"
3910,408-5063264-5242726,22/04/28,19,KURTA,XXXL,"Turquoise Blue"
3911,404-9408926-4733910,22/04/28,3,KURTA,L,Brown
3912,407-3740637-1317958,22/04/28,2,KURTA,M,Brown
3913,407-2260192-8693947,22/04/28,5,KURTA,S,Brown
3914,405-3551293-9088302,22/04/28,2,KURTA,XL,Brown
3915,406-3205275-1074704,22/04/28,19,KURTA,XS,Brown
3916,403-4214772-2567517,22/04/28,2,KURTA,XXL,Brown
3917,402-8487224-3553913,22/04/28,11,KURTA,XXXL,Brown
3918,403-9513144-2927533,22/04/28,3,KURTA,L,Brown
3919,402-8682060-0693115,22/04/28,3,KURTA,M,Brown
3920,404-1929205-8889960,22/04/28,4,KURTA,S,Brown
3921,402-6985791-5029947,22/04/28,0,KURTA,XL,Brown
3922,402-6985791-5029947,22/04/28,8,KURTA,XS,Brown
3923,402-9290699-2318740,22/04/28,0,KURTA,XXL,Brown
3924,404-8911790-2998722,22/04/28,1,KURTA,XXXL,Brown
3925,404-2792245-5849903,22/04/28,2,KURTA,L,Maroon
3926,402-0004873-4097950,22/04/28,2,KURTA,M,Maroon
3927,171-6208570-0790723,22/04/28,8,KURTA,S,Maroon
3928,407-6353505-8789167,22/04/28,1,KURTA,XL,Maroon
3929,406-4781702-8621902,22/04/28,39,KURTA,XS,Maroon
3930,408-6458277-9293160,22/04/28,4,KURTA,XXL,Maroon
3931,404-4847073-9697928,22/04/28,2,KURTA,XXXL,Maroon
3932,402-6602564-6537151,22/04/28,0,KURTA,4XL,Wine
3933,403-2588696-1605117,22/04/28,0,KURTA,5XL,Wine
3934,403-3065628-3511511,22/04/28,35,KURTA,L,Wine
3935,408-5251979-2961927,22/04/28,64,KURTA,M,Wine
3936,406-0370162-8386751,22/04/28,71,KURTA,S,Wine
3937,406-6596726-1214769,22/04/28,44,KURTA,XL,Wine
3938,408-4140234-9883546,22/04/28,70,KURTA,XS,Wine
3939,408-3796342-4008368,22/04/28,6,KURTA,XXL,Wine
3940,171-2874939-5405137,22/04/28,31,KURTA,XXXL,Wine
3941,171-7506810-6084313,22/04/28,0,KURTA,5XL,Pink
3942,404-1324919-2718751,22/04/28,0,KURTA,6XL,Pink
3943,171-4711335-8942722,22/04/28,446,KURTA,L,Pink
3944,171-7947566-3043501,22/04/28,432,KURTA,M,Pink
3945,408-8843533-2632320,22/04/28,423,KURTA,S,Pink
3946,404-5519223-1541945,22/04/28,515,KURTA,XL,Pink
3947,407-3068542-0245162,22/04/28,1230,KURTA,XS,Pink
3948,404-9956470-5527541,22/04/28,1234,KURTA,XXL,Pink
3949,404-5230181-3755548,22/04/28,677,KURTA,XXXL,Pink
3950,408-9144307-1046748,22/04/28,3,KURTA,L,"Olive Green"
3951,408-0420377-1502749,22/04/28,1,KURTA,M,"Olive Green"
3952,407-7636607-5117968,22/04/28,0,KURTA,S,"Olive Green"
3953,405-3608078-1929159,22/04/28,2,KURTA,XL,"Olive Green"
3954,171-6566249-5445115,22/04/28,4,KURTA,XS,"Olive Green"
3955,404-8138985-9175541,22/04/28,2,KURTA,XXL,"Olive Green"
3956,171-4593516-2891566,22/04/28,2,KURTA,XXXL,"Olive Green"
3957,402-9281882-8068369,22/04/28,42,KURTA,L,Black
3958,407-9641413-5294712,22/04/28,31,KURTA,M,Black
3959,404-6172855-7194708,22/04/28,0,KURTA,S,Black
3960,404-3198895-4012309,22/04/28,27,KURTA,XL,Black
3961,406-2879103-4529136,22/04/28,13,KURTA,XS,Black
3962,408-7596733-9550756,22/04/28,24,KURTA,XXL,Black
3963,407-9054070-5366749,22/04/28,66,KURTA,XXXL,Black
3964,407-0989425-4089957,22/04/28,42,KURTA,L,Olive
3965,404-2256363-9993959,22/04/28,23,KURTA,M,Olive
3966,406-6770586-2705146,22/04/28,54,KURTA,S,Olive
3967,171-7376855-2528301,22/04/28,34,KURTA,XL,Olive
3968,407-8009912-6813118,22/04/28,23,KURTA,XS,Olive
3969,402-2105555-6827522,22/04/28,17,KURTA,XXL,Olive
3970,405-9750637-8292304,22/04/28,4,KURTA,XXXL,Olive
3971,402-8757760-2058718,22/04/28,11,KURTA,L,"Navy Blue"
3972,402-8757760-2058718,22/04/28,4,KURTA,M,"Navy Blue"
3973,403-0198073-3169977,22/04/28,22,KURTA,S,"Navy Blue"
3974,405-7215365-9193163,22/04/28,31,KURTA,XL,"Navy Blue"
3975,408-1289561-3766747,22/04/28,3,KURTA,XS,"Navy Blue"
3976,408-1565194-6613101,22/04/28,41,KURTA,XXL,"Navy Blue"
3977,404-2671215-6196365,22/04/28,3,KURTA,XXXL,"Navy Blue"
3978,408-2925201-4645948,22/04/28,6,KURTA,L,Red
3979,405-5881932-3579524,22/04/28,2,KURTA,M,Red
3980,403-0640137-2528335,22/04/28,4,KURTA,S,Red
3981,402-0733066-5624308,22/04/28,2,KURTA,XL,Red
3982,171-0991908-4411535,22/04/28,10,KURTA,XS,Red
3983,171-1176544-5829125,22/04/28,4,KURTA,XXL,Red
3984,408-1046407-0609124,22/04/28,3,KURTA,XXXL,Red
3985,407-2945319-4806721,22/04/28,16,KURTA,L,Brown
3986,407-2945319-4806721,22/04/28,38,KURTA,M,Brown
3987,407-2945319-4806721,22/04/28,47,KURTA,S,Brown
3988,407-2945319-4806721,22/04/28,26,KURTA,XL,Brown
3989,407-1274513-7490768,22/04/28,6,KURTA,XS,Brown
3990,408-9331703-7995529,22/04/28,32,KURTA,XXL,Brown
3991,407-6541590-2133933,22/04/28,20,KURTA,L,Red
3992,407-6541590-2133933,22/04/28,27,KURTA,M,Red
3993,402-4897567-3953144,22/04/28,45,KURTA,S,Red
3994,404-9441998-2464364,22/04/28,27,KURTA,XL,Red
3995,403-6264669-2899549,22/04/28,21,KURTA,XXL,Red
3996,408-6313501-9686749,22/04/28,5,KURTA,L,Pink
3997,403-8990480-9805906,22/04/28,6,KURTA,M,Pink
3998,406-0107624-2715500,22/04/28,9,KURTA,S,Pink
3999,405-9956349-3377914,22/04/28,4,KURTA,XL,Pink
4000,405-9956349-3377914,22/04/28,2,KURTA,XXL,Pink
4001,171-7655961-1237959,22/04/28,0,KURTA,4XL,Grey
4002,171-0642372-6423537,22/04/28,0,KURTA,5XL,Grey
4003,171-9089169-4126748,22/04/28,0,KURTA,6XL,Grey
4004,403-0520972-2901138,22/04/28,20,KURTA,L,Grey
4005,405-2066061-8881940,22/04/28,10,KURTA,M,Grey
4006,407-8025269-5769142,22/04/28,17,KURTA,S,Grey
4007,408-0779664-0421162,22/04/28,8,KURTA,XL,Grey
4008,406-0765252-7357945,22/04/28,3,KURTA,XXL,Grey
4009,403-6210525-6861156,22/04/28,122,KURTA,XXXL,Grey
4010,405-7535113-8815535,22/04/28,3,KURTA,L,Pink
4011,404-2753133-6481913,22/04/28,6,KURTA,M,Pink
4012,404-2603744-7914736,22/04/28,7,KURTA,S,Pink
4013,407-0074641-1699531,22/04/28,4,KURTA,XL,Pink
4014,407-0074641-1699531,22/04/28,3,KURTA,XS,Pink
4015,404-0384233-2857122,22/04/28,5,KURTA,XXL,Pink
4016,408-8767567-3537942,22/04/28,2,KURTA,XXXL,Pink
4017,408-3647481-1358717,22/04/28,0,KURTA,5XL,Black
4018,404-3323787-9610741,22/04/28,26,KURTA,L,Black
4019,405-9120260-1141126,22/04/28,136,KURTA,M,Black
4020,405-7647162-0809957,22/04/28,5,KURTA,S,Black
4021,408-0251275-5200348,22/04/28,32,KURTA,XL,Black
4022,405-5344649-3090732,22/04/28,10,KURTA,XS,Black
4023,408-6812579-8773938,22/04/28,1,KURTA,XXL,Black
4024,408-1851530-1105934,22/04/28,0,KURTA,XXXL,Black
4025,408-2450179-2609936,22/04/28,14,KURTA,L,Blue
4026,402-4196233-1755554,22/04/28,10,KURTA,M,Blue
4027,408-4877913-9099521,22/04/28,11,KURTA,S,Blue
4028,407-0057969-4752371,22/04/28,15,KURTA,XL,Blue
4029,408-1395773-1414703,22/04/28,4,KURTA,XS,Blue
4030,408-3154772-1076356,22/04/28,11,KURTA,XXL,Blue
4031,402-1344313-1397957,22/04/28,1,KURTA,XXXL,Blue
4032,402-1344313-1397957,22/04/28,21,KURTA,L,Pink
4033,406-7933414-8893913,22/04/28,28,KURTA,M,Pink
4034,403-8233886-1694709,22/04/28,31,KURTA,S,Pink
4035,407-8367821-7465153,22/04/28,12,KURTA,XL,Pink
4036,408-7138476-9581906,22/04/28,16,KURTA,XS,Pink
4037,404-7099809-1497962,22/04/28,15,KURTA,XXL,Pink
4038,403-2418094-9032310,22/04/28,5,KURTA,XXXL,Pink
4039,406-7752549-1749162,22/04/28,2,KURTA,M,Turquoise
4040,408-5611623-6922730,22/04/28,2,KURTA,S,Turquoise
4041,407-9700797-9221116,22/04/28,2,KURTA,XL,Turquoise
4042,402-1739600-0952322,22/04/28,4,KURTA,XS,Turquoise
4043,403-2733270-1803504,22/04/28,3,KURTA,L,Grey
4044,403-2733270-1803504,22/04/28,4,KURTA,M,Grey
4045,171-2348046-1988320,22/04/28,5,KURTA,S,Grey
4046,404-8026305-5212354,22/04/28,5,KURTA,XL,Grey
4047,404-8026305-5212354,22/04/28,1,KURTA,XS,Grey
4048,405-4277499-6688319,22/04/28,3,KURTA,XXL,Grey
4049,404-3834410-2170763,22/04/28,0,KURTA,XXXL,Grey
4050,406-0617674-5178733,22/04/28,1,KURTA,L,"Dark Blue"
4051,406-3793110-5763519,22/04/28,3,KURTA,M,"Dark Blue"
4052,403-8407664-3687557,22/04/28,9,KURTA,S,"Dark Blue"
4053,408-4041839-9358720,22/04/28,3,KURTA,XL,"Dark Blue"
4054,403-3312783-5225958,22/04/28,2,KURTA,XS,"Dark Blue"
4055,403-9394392-8402703,22/04/28,2,KURTA,XXL,"Dark Blue"
4056,407-8900404-1237966,22/04/28,0,KURTA,XXXL,"Dark Blue"
4057,404-4372413-9075548,22/04/28,10,KURTA,L,"Light Green"
4058,408-8029104-5572337,22/04/28,18,KURTA,M,"Light Green"
4059,171-6925094-0601949,22/04/28,29,KURTA,S,"Light Green"
4060,406-7697848-0400341,22/04/28,15,KURTA,XL,"Light Green"
4061,402-1360853-3421108,22/04/28,7,KURTA,XS,"Light Green"
4062,171-4121067-3602706,22/04/28,13,KURTA,XXL,"Light Green"
4063,171-2497479-5866719,22/04/28,3,KURTA,XXXL,"Light Green"
4064,171-6214968-3025165,22/04/28,13,KURTA,L,Yellow
4065,404-3265126-2757110,22/04/28,9,KURTA,M,Yellow
4066,403-4699104-7477114,22/04/28,15,KURTA,S,Yellow
4067,408-1173561-4229123,22/04/28,8,KURTA,XL,Yellow
4068,402-0784132-8233155,22/04/28,2,KURTA,XS,Yellow
4069,403-8331505-3445941,22/04/28,11,KURTA,XXL,Yellow
4070,403-6356114-0035556,22/04/28,32,KURTA,L,Maroon
4071,408-3424430-1961132,22/04/28,40,KURTA,M,Maroon
4072,404-8902810-2792341,22/04/28,32,KURTA,S,Maroon
4073,402-5444691-5919547,22/04/28,13,KURTA,XL,Maroon
4074,402-5444691-5919547,22/04/28,8,KURTA,XS,Maroon
4075,402-4969953-6838753,22/04/28,5,KURTA,XXL,Maroon
4076,407-7997112-4521916,22/04/28,2,KURTA,XXXL,Maroon
4077,406-0950663-6841937,22/04/28,12,KURTA,L,Red
4078,403-9311781-4634701,22/04/28,23,KURTA,M,Red
4079,408-4847534-0671542,22/04/28,5,KURTA,S,Red
4080,405-1672341-7345158,22/04/28,8,KURTA,XL,Red
4081,405-3180617-6337154,22/04/28,12,KURTA,XS,Red
4082,402-9689428-7058762,22/04/28,4,KURTA,XXL,Red
4083,171-5259957-5172352,22/04/28,21,KURTA,XXXL,Red
4084,408-9120487-2502749,22/04/28,2,KURTA,L,Mustard
4085,407-8833350-9829967,22/04/28,5,KURTA,M,Mustard
4086,404-6708059-0934711,22/04/28,6,KURTA,S,Mustard
4087,408-5705769-2389935,22/04/28,5,KURTA,XL,Mustard
4088,171-9220668-6102701,22/04/28,6,KURTA,XS,Mustard
4089,407-0608519-0329924,22/04/28,3,KURTA,XXL,Mustard
4090,408-3320599-8754726,22/04/28,2,KURTA,XXXL,Mustard
4091,407-4375279-8978717,22/04/28,96,KURTA,L,Pink
4092,407-4562625-2781149,22/04/28,268,KURTA,M,Pink
4093,407-4549761-6000305,22/04/28,490,KURTA,S,Pink
4094,171-4699290-3599557,22/04/28,107,KURTA,XL,Pink
4095,407-0051898-7030769,22/04/28,135,KURTA,XS,Pink
4096,407-7400185-1172311,22/04/28,65,KURTA,XXL,Pink
4097,406-5333881-1653105,22/04/28,16,KURTA,XXXL,Pink
4098,404-2328672-6500314,22/04/28,5,KURTA,L,White
4099,402-8034593-8129943,22/04/28,1,KURTA,M,White
4100,402-8052892-6750755,22/04/28,3,KURTA,S,White
4101,403-3302363-7302760,22/04/28,5,KURTA,XL,White
4102,406-5550825-5129147,22/04/28,3,KURTA,XS,White
4103,406-1542034-7814753,22/04/28,1,KURTA,XXL,White
4104,171-3001909-1670726,22/04/28,5,KURTA,XXXL,White
4105,408-5752208-8289920,22/04/28,11,KURTA,L,Mustard
4106,403-1980923-1705133,22/04/28,47,KURTA,M,Mustard
4107,405-3933080-3655521,22/04/28,88,KURTA,S,Mustard
